apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
181.09065,0,0,4,6,12,0,29,0,160,6,18,81,53,251.33917,1.5708699,0,0,60,0,0,79,0,13,7,0,1,0.63794786,-2.771605,-0.50908655,0.56956309,2.7744925,-2.8836224,-0.49345902,0.57243198,2.7709792,-2.4816837,-0.37819013,0.76329368,3.0168242,109.93335,26,0.29545453,29,167,6,88,8,30,0.34090909,132,0,57.847786,48.435318,38.249985,41.597073,38.764427,29.108908,18.393354,21.802029,3,0,0.80474037,45,0,-0.85527945,-0.40390921,0.057694618,3.0792129,-1.1632684,-0.32622802,0.080092058,3.0803015,-0.53403813,-0.2184258,0.18128905,3.317796,24.054516,32.784264,21.238359,6.7109413,7.8959651,-13.458934,0,22.211966,31.887136,0.93722039,15.106154,5.8355999,1.2828665,1.6386247,66.942146,31.95392,19.012501,52.140671,24.806969,14.726624,15.968542,20,6,0,4,5.8610001,-11.35048,31.455593,0,1,44,0,8,29,6,0,0,4.779695,-4.779695,0.05766103,0.064639911,390.43588,191.73056,94.59713,73.108307,15.681574,64.747658,0,114.84406,0,5.6825762,0,61.229298,73.517181,0,0.8017863,0.23515031,0.12412461,0.19821373,0.76484966,0.07408911,870.3985,255.27312,134.74648,215.1757,830.30115,80.42923,0.48888889,0.95652175,0,0,0,0,1,0,0,0,1,0,1085.5742,0,0,0,1085.5742,0,23,0,8,0,0,0.32098764,7.7154198,110.92881,120.6972,109.88145,147.51663,35.746861,0,0,248.86372,169.81564,293.84259,31.51759,119.31108,127.16299,60.15836,26.317232,34.623154,432.57498,173.81055,263.33456,241.69,0.17821141,7.4594316,5.3325434,12.314516,1085.5742,1300.8046,90.564911,0,0,22.730305,842.33484,102.81036,140.42906,1126.442,56623,130,426
190.3714,0,0,4,6,12,0,29,0,169,6,18,84,56,261.62457,1.5480744,0,0,63,0,0,85,0,13,7,0,1,0.61345077,-2.7716637,-0.50908637,0.56956309,2.7745006,-2.8836222,-0.49343944,0.57243198,2.8150632,-2.4826996,-0.37819013,0.76329368,3.0168445,116.49259,29,0.31868133,29,176,6,91,11,33,0.36263737,141,0,59.969105,50.556641,40.371304,43.718391,40.264427,30.608908,19.893354,23.302029,3,0,0.79832894,48,0,-0.85527939,-0.40387484,0.057723969,3.0852792,-1.1632464,-0.31825492,0.080092698,3.0981565,-0.53439444,-0.21839944,0.18128903,3.3214948,24.054605,32.98835,21.442837,8.2390919,9.4241343,-14.450208,0,22.211966,33.250294,0.93722326,15.106147,5.8355799,1.2828568,1.6386507,69.879967,34.063232,20.499228,54.941147,26.699873,16.034704,17.463352,20,6,0,4,7.1869998,-12.89614,32.864746,0,1,44,0,8,32,6,0,0,4.779695,-4.779695,0.05766103,0.064639911,437.86136,191.73056,94.59713,73.108307,15.681574,64.747658,0,114.84406,0,5.6825762,0,61.229298,73.517181,0,0.81008315,0.22530732,0.11892896,0.18991682,0.77469271,0.070987865,917.82404,255.27312,134.74648,215.1757,877.72662,80.42923,0.5,1,0,0,0,0,1,0,0,0,1,0,1132.9998,0,0,0,1132.9998,0,24,0,8,0,0,0.30952382,8.8857203,110.92881,120.6972,109.88145,147.51663,35.746861,0,0,248.86372,226.42087,293.84259,32.902691,119.31108,127.16299,60.15836,26.317232,34.623154,489.18021,173.81055,263.33456,241.69,0.17283724,7.5077949,5.4295611,12.41362,1132.9998,1356.387,90.564911,0,0,22.730305,889.76031,102.81036,140.42906,1168.5229,65138,133,438
183.49664,0,0,4,6,15,0,29,0,163,6,21,84,53,264.10559,1.6202797,0,0,60,0,0,79,0,13,10,0,1,0.61345077,-2.771301,-0.50919181,0.53661186,2.7740519,-2.8837407,-0.4935751,0.53703016,2.7189109,-2.4808559,-0.30792627,0.70778269,3.0157509,115.68135,29,0.31868133,29,170,6,91,11,33,0.36263737,135,0,59.969105,49.660065,38.249985,41.597073,40.264427,29.340958,16.893354,20.302029,3,0,0.82144076,48,0,-0.85506403,-0.38777557,0.057763238,3.0153434,-1.1642674,-0.32620323,0.057262342,2.9933434,-0.53176385,-0.21605732,0.16286138,3.2556176,27.98732,36.575333,24.766857,4.762938,5.9428086,-12.365879,0,22.212019,32.427433,0.93643886,15.10614,5.8412256,1.285551,1.6313999,69.879967,34.063232,20.499228,54.941147,26.699873,16.034704,17.463352,23,6,0,4,2.8204801,-10.26073,32.035656,0,1,44,0,8,32,6,0,0,5.8110723,-5.8110723,0.048532337,0.060052447,311.3934,175.92207,74.297623,203.70018,37.740047,64.747658,0,114.84406,0,5.6825762,0,61.229298,73.517181,7.5112681,0.78352326,0.23243214,0.12582663,0.21647675,0.76756787,0.090650119,885.8399,262.78439,142.25775,244.74545,867.80103,102.4877,0.5,1,0,0,0,0,1,0,0,0,1,0,1130.5853,0,0,0,1130.5853,0,24,0,8,0,0,0.42857143,5.4246202,110.92881,120.6972,142.88112,273.07419,35.746861,0,0,248.86372,56.605217,293.84259,31.99309,152.31075,127.16299,60.15836,26.317232,34.623154,319.36453,299.3681,263.33456,269.38,0.17283724,7.5077949,5.4295611,12.41362,1130.5853,1332.7887,98.07618,0,0,22.730305,879.83472,102.81036,147.94032,1174.439,65138,133,438
193.57941,0,0,4,6,16,0,29,0,173,6,22,88,56,278.66437,1.6107767,0,0,63,0,0,85,0,13,11,0,1,0.58584726,-2.771301,-0.50108159,0.51768702,2.7742655,-2.8837407,-0.48321757,0.52855313,2.7196269,-2.4808559,-0.3046045,0.69323105,3.0162492,124.15659,33,0.34736842,29,180,6,95,15,37,0.38947368,145,0,62.797531,52.189632,40.371304,43.718391,42.264427,30.918308,17.893354,21.302029,3,0,0.81973714,52,0,-0.85506397,-0.38709766,0.054833431,3.0159256,-1.1632849,-0.31703758,0.051968258,2.9932189,-0.53214759,-0.21605732,0.15989533,3.2537699,29.437887,38.450981,26.741196,4.8881927,6.0680618,-12.644866,0,22.211857,33.970669,0.93643862,15.106141,5.8412271,1.2855518,1.6313977,73.802994,36.929062,22.541504,58.693638,29.287834,17.843784,19.534199,24,6,0,4,2.5782199,-10.28529,33.638443,0,1,44,0,8,36,6,0,0,6.1732302,-6.1732302,0.044644721,0.056788545,311.3934,175.92207,90.106117,269.87561,15.681574,64.747658,0,114.84406,0,5.6825762,0,61.229298,73.517181,10.015024,0.81124228,0.2223679,0.12134093,0.18875773,0.77763212,0.067416802,967.82385,265.28815,144.76151,225.19073,927.72644,80.42923,0.5,1,0,0,0,0,1,0,0,0,1,0,1193.0145,0,0,0,1193.0145,0,26,0,8,0,0,0.45454547,5.8313198,110.92881,120.6972,153.881,314.9267,35.746861,0,0,248.86372,75.473625,293.84259,33.53669,163.31064,127.16299,60.15836,26.317232,34.623154,338.23294,341.22061,263.33456,278.60999,0.16619743,7.5698557,5.5489068,12.541495,1193.0145,1399.0326,100.57993,0,0,22.730305,939.76013,102.81036,150.44408,1232.5189,77672,137,454
131.35365,0,0,4,6,11,0,24,0,114,5,16,64,36,186.95222,1.6399318,0,0,45,0,0,50,0,12,7,0,0,0.69673628,-2.7713435,-0.60360205,0.59937626,2.676703,-2.8838205,-0.51283348,0.66623443,2.6549864,-2.4808295,-0.40302083,0.79363275,2.9590392,75.588348,16,0.22535211,24,121,7,71,4,17,0.23943663,90,0,45.122017,35.672356,27.197941,30.285517,30.799084,21.297501,12.568603,15.728095,1,1,0.83044863,34,0,-0.8551482,-0.46308413,0.070161626,2.9249754,-1.1708088,-0.36292785,0.13930461,2.9466746,-0.52200568,-0.21985953,0.19591685,3.1934478,22.297462,27.695591,16.791594,3.1596019,4.3365993,-10.075124,0,21.192265,24.121111,0.91383344,8.7706261,5.9664969,1.4319526,1.6417792,50.390003,22.827034,11.96347,36.10561,16.26375,8.4906683,9.1751976,19,5,0,2,1.881,-7.9274602,23.410839,0,1,44,0,8,18,4,0,0,4.349072,-4.349072,0.064130574,0.062211283,255.21838,157.63025,94.59713,17.890114,15.681574,77.697189,0,45.216946,0,5.6825762,11.365152,36.297226,81.401527,0,0.7357164,0.22532661,0.14736696,0.2642836,0.7746734,0.11691665,587.60052,179.96342,117.69875,211.07751,618.71466,93.378761,0.5,1,0,0,0,0,1,0,0,0,1,0,798.67804,0,0,0,798.67804,0,17,0,8,0,0,0.4375,3.3807001,67.532837,127.18121,75.568619,147.51663,83.900124,0,0,211.28938,75.473625,113.578,23.722811,143.17329,84.992233,42.147606,16.295441,50.846676,286.763,179.06932,98.752823,225.64,0.21728656,7.1497469,4.9118676,11.640067,798.67804,988.10681,98.449257,0,0,22.730305,548.17169,115.75989,134.74648,870.97198,26844,112,348
143.728,0,0,4,6,11,0,24,0,126,5,16,68,40,201.58255,1.5998615,0,0,49,0,0,58,0,12,7,0,0,0.65132421,-2.7715833,-0.60334158,0.59937626,2.6771166,-2.8836236,-0.51141322,0.66623443,2.7245195,-2.4814003,-0.40300724,0.79308033,2.9593904,84.334007,20,0.26666668,24,133,7,75,7,21,0.28,102,0,47.950443,38.500782,30.026369,33.113945,32.799084,23.297501,14.568603,17.728094,1,1,0.81773895,38,0,-0.85527873,-0.44712159,0.070157483,2.943619,-1.1707972,-0.34747416,0.13930452,2.975632,-0.53058261,-0.22003666,0.19578601,3.2058954,22.343895,28.002802,17.307522,4.155129,5.336123,-10.972622,0,21.192623,25.938702,0.91446632,8.7720404,5.9630966,1.4295001,1.6473669,54.267021,25.491484,13.654514,39.703781,18.558071,9.9068718,10.83567,19,5,0,2,3.6489999,-8.73454,25.304008,0,1,44,0,8,22,5,0,0,4.3527532,-4.3527532,0.064076342,0.062158812,318.45236,177.92976,74.297623,17.890114,15.681574,77.697189,0,45.216946,0,5.6825762,11.365152,36.297226,81.401527,0,0.7551055,0.20879558,0.1365554,0.24489449,0.79120439,0.10833909,650.83453,179.96342,117.69875,211.07751,681.94861,93.378761,0.5,1,0,0,0,0,1,0,0,0,1,0,861.91205,0,0,0,861.91205,0,19,0,8,0,0,0.47058824,4.9411001,67.532837,127.18121,75.568619,147.51663,83.900124,0,0,211.28938,150.94725,113.578,25.569611,143.17329,84.992233,42.147606,16.295441,50.846676,362.23663,179.06932,98.752823,225.64,0.20648177,7.2288189,5.0798788,11.804636,861.91205,1062.2167,98.449257,0,0,22.730305,611.4057,115.75989,134.74648,927.07996,33938,116,364
138.34282,0,0,4,6,12,0,24,0,121,5,17,67,38,198.3333,1.6391182,0,0,47,0,0,54,0,12,8,0,0,0.66172403,-2.7713037,-0.59812182,0.56956309,2.6761758,-2.8837447,-0.49857745,0.64904803,2.6549864,-2.4808536,-0.38338012,0.76329374,2.9589348,81.877174,19,0.25675675,24,128,7,74,6,20,0.27027026,97,0,47.243336,37.494816,28.612156,31.699732,32.299084,22.374851,13.068603,16.228094,1,1,0.83083004,37,0,-0.85506451,-0.45938909,0.063797563,2.9139631,-1.1707965,-0.36273146,0.12672979,2.9376397,-0.52213746,-0.21867312,0.19305076,3.1805108,23.653395,29.240873,18.30612,3.135251,4.3111534,-10.199225,0,21.192217,25.209972,0.9136644,8.7703171,5.9674034,1.4325986,1.6402446,53.296566,24.817551,13.220011,38.800468,17.974991,9.5409327,10.409522,20,5,0,2,1.799,-8.0700998,24.547821,0,1,44,0,8,21,4,0,0,4.6974931,-4.6974931,0.0593739,0.074528039,255.21838,157.63025,74.297623,82.306572,15.681574,77.697189,0,45.216946,0,5.6825762,11.365152,36.297226,81.401527,2.503756,0.74733043,0.21586117,0.14220122,0.25266957,0.78413886,0.11046835,631.71753,182.46718,120.20251,213.58127,662.8316,93.378761,0.48648649,0.94736844,0,0,0,0,1,0,0,0,1,0,845.29877,0,0,0,845.29877,0,19,0,8,0,0,0.46268657,3.3973,67.532837,127.18121,86.568504,189.36914,83.900124,0,0,211.28938,75.473625,113.578,24.80471,154.17319,84.992233,42.147606,16.295441,50.846676,286.763,220.92184,98.752823,234.87,0.20907174,7.2094536,5.0396943,11.764249,845.29877,1035.8231,100.95301,0,0,22.730305,592.28864,115.75989,137.25023,915.02496,32065,115,360
145.332,0,0,4,6,13,0,24,0,128,5,18,70,40,209.56744,1.6372457,0,0,49,0,0,58,0,12,9,0,0,0.63215566,-2.7713013,-0.57255584,0.5610038,2.6760337,-2.8837409,-0.49688774,0.61621833,2.6549864,-2.4808557,-0.38165012,0.7519275,2.9589288,88.166008,22,0.2857143,24,135,7,77,9,23,0.29870129,104,0,49.364658,39.317276,30.026369,33.113945,33.799084,23.452202,13.568603,16.728094,1,1,0.83117783,40,0,-0.85506374,-0.44922712,0.061786395,2.9070146,-1.1707968,-0.35518983,0.12374375,2.932173,-0.52231008,-0.21846515,0.18913019,3.1725814,25.017435,30.769232,19.833233,3.1114995,4.2873602,-10.324137,0,21.192215,26.298841,0.91365802,8.7703056,5.9674373,1.4326227,1.6401867,56.210152,26.854305,14.534059,41.517406,19.742464,10.65092,11.70937,21,5,0,2,1.46874,-8.2127399,25.68251,0,1,44,0,8,24,4,0,0,5.0459223,-5.0459223,0.055274036,0.069274768,255.21838,157.63025,74.297623,126.42352,15.681574,77.697189,0,45.216946,0,5.6825762,11.365152,36.297226,81.401527,5.0075121,0.75773036,0.20738524,0.13757549,0.24226965,0.79261476,0.10469416,675.83447,184.97093,122.70626,216.08502,706.94855,93.378761,0.5,1,0,0,0,0,1,0,0,0,1,0,891.91949,0,0,0,891.91949,0,20,0,8,0,0,0.48571429,3.4138999,67.532837,127.18121,97.56839,231.22166,83.900124,0,0,211.28938,75.473625,113.578,25.88661,165.17308,84.992233,42.147606,16.295441,50.846676,286.763,262.77435,98.752823,244.10001,0.20150624,7.2667866,5.1569948,11.884002,891.91949,1083.5396,103.45676,0,0,22.730305,636.40558,115.75989,139.754,959.078,37889,118,372
152.32117,0,0,4,6,14,0,24,0,135,5,19,73,42,220.67741,1.6346475,0,0,51,0,0,62,0,12,10,0,0,0.60692894,-2.771301,-0.54697579,0.55244458,2.6760106,-2.8837407,-0.49523142,0.58338863,2.6549864,-2.4808559,-0.37992013,0.74056131,2.9589283,94.454834,25,0.3125,24,142,7,80,12,26,0.32499999,111,0,51.485977,41.13974,31.440582,34.528156,35.299084,24.529551,14.068603,17.228094,1,1,0.83149624,43,0,-0.85506386,-0.44141859,0.059775904,2.9023674,-1.1707959,-0.3475666,0.12075694,2.9286911,-0.52233666,-0.21829139,0.18520962,3.1673939,26.381021,32.296906,21.360855,3.0880649,4.2639208,-10.449195,0,21.192215,27.387711,0.91365731,8.7703066,5.9674416,1.4326257,1.6401798,59.130001,28.934311,15.891176,44.254124,21.562801,11.80763,13.071821,22,5,0,2,1.1384799,-8.3553801,26.815262,0,1,44,0,8,27,4,0,0,5.3943515,-5.3943515,0.051703803,0.064800203,255.21838,157.63025,74.297623,170.54047,15.681574,77.697189,0,45.216946,0,5.6825762,11.365152,36.297226,81.401527,7.5112681,0.76709706,0.19975138,0.13340934,0.23290296,0.80024862,0.099493623,719.95142,187.47469,125.21002,218.58878,751.06549,93.378761,0.48837209,0.95454544,0,0,0,0,1,0,0,0,1,0,938.54016,0,0,0,938.54016,0,22,0,8,0,0,0.50684929,3.4305,67.532837,127.18121,108.56828,273.07419,83.900124,0,0,211.28938,75.473625,113.578,26.96851,176.17296,84.992233,42.147606,16.295441,50.846676,286.763,304.62689,98.752823,253.33,0.19451419,7.321928,5.2655082,11.9997,938.54016,1131.2559,105.96053,0,0,22.730305,680.52252,115.75989,142.25775,1003.131,44343,121,384
159.31033,0,0,4,6,15,0,24,0,142,5,20,76,44,231.681,1.6315563,0,0,53,0,0,66,0,12,11,0,0,0.58521372,-2.771301,-0.52139539,0.54388529,2.6760082,-2.8837407,-0.49357516,0.55055898,2.6549864,-2.4808559,-0.37819013,0.72919512,2.9589283,100.74366,28,0.33734939,24,149,7,83,15,29,0.3493976,118,0,53.607296,42.9622,32.854797,35.942371,36.799084,25.606901,14.568603,17.728094,1,1,0.8317889,46,0,-0.85506386,-0.43691093,0.057765298,2.8991396,-1.170796,-0.33990726,0.11776999,2.9263873,-0.52238739,-0.21813409,0.18128903,3.1638641,27.744585,33.824551,22.888498,3.0646405,4.2404971,-10.57426,0,21.192215,28.476578,0.91365743,8.7703056,5.9674411,1.4326252,1.6401806,62.05545,31.054821,17.302113,47.008633,23.432873,13.020705,14.494042,23,5,0,2,0.80822003,-8.4980202,27.946356,0,1,44,0,8,30,4,0,0,5.7427807,-5.7427807,0.0485668,0.06086861,255.21838,157.63025,74.297623,214.65741,15.681574,77.697189,0,45.216946,0,5.6825762,11.365152,36.297226,81.401527,10.015024,0.77557725,0.19284002,0.12963748,0.22442277,0.80715996,0.094785288,764.06836,189.97845,127.71378,221.09253,795.18243,93.378761,0.5,1,0,0,0,0,1,0,0,0,1,0,985.16089,0,0,0,985.16089,0,23,0,8,0,0,0.52631581,3.4470999,67.532837,127.18121,119.56817,314.9267,83.900124,0,0,211.28938,75.473625,113.578,28.050409,187.17285,84.992233,42.147606,16.295441,50.846676,286.763,346.4794,98.752823,262.56,0.18803115,7.3750396,5.366343,12.111591,985.16089,1178.9722,108.46428,0,0,22.730305,724.63947,115.75989,144.76151,1047.184,51454,124,396
166.29951,0,0,4,6,16,0,24,0,149,5,21,79,46,242.59241,1.628137,0,0,55,0,0,70,0,12,12,0,0,0.56637239,-2.771301,-0.51754636,0.54146081,2.676008,-2.8837407,-0.47527167,0.54604936,2.6549864,-2.4808559,-0.35409755,0.72205764,2.9589283,107.03249,31,0.36046511,24,156,7,86,18,32,0.37209302,125,0,55.728619,44.784664,34.269009,37.356586,38.299084,26.684252,15.068603,18.228094,1,1,0.83205879,49,0,-0.85506392,-0.42676568,0.055189881,2.8968389,-1.1707958,-0.33533871,0.10520789,2.9248211,-0.52239615,-0.21745089,0.17236194,3.1613963,29.108147,35.352196,24.416143,3.0412173,4.2170734,-10.699325,0,21.192215,29.565447,0.91365737,8.7703056,5.9674411,1.4326252,1.6401803,64.985939,33.213303,18.752466,49.77919,25.349758,14.277014,15.973296,24,5,0,2,0.47795999,-8.6406603,29.07601,0,1,44,0,8,33,4,0,0,6.0912104,-6.0912104,0.045788683,0.057386804,255.21838,157.63025,74.297623,258.77435,15.681574,77.697189,0,45.216946,0,5.6825762,11.365152,36.297226,81.401527,12.518781,0.78329104,0.18655324,0.12620649,0.21670894,0.81344676,0.090502448,808.1853,192.48221,130.21753,223.5963,839.29938,93.378761,0.48979592,0.95999998,0,0,0,0,1,0,0,0,1,0,1031.7816,0,0,0,1031.7816,0,25,0,8,0,0,0.54430377,3.4637001,67.532837,127.18121,130.56805,356.77921,83.900124,0,0,211.28938,75.473625,113.578,29.132311,198.17274,84.992233,42.147606,16.295441,50.846676,286.763,388.33191,98.752823,271.79001,0.18200214,7.4262648,5.4605107,12.219874,1031.7816,1226.6885,110.96803,0,0,22.730305,768.75647,115.75989,147.26526,1091.2369,59249,127,408
159.74355,0,0,3,5,15,0,24,0,142,6,21,77,43,234.07094,1.6483868,0,0,53,0,0,65,0,13,11,0,0,0.5917021,-2.771301,-0.52139539,0.54387623,2.6760082,-2.8837407,-0.49730071,0.55048686,2.6549864,-2.4808557,-0.37819013,0.72918856,2.9589283,99.352455,27,0.32142857,24,149,8,84,11,29,0.34523809,117,0,54.477543,43.255093,32.64769,35.812614,37.192932,25.690783,14.422156,17.636343,1,1,0.83740354,46,0,-0.85506386,-0.43961564,0.063791119,2.8993113,-1.1708109,-0.36292216,0.11776177,2.9249246,-0.52231354,-0.21863574,0.18128903,3.1646028,28.247011,36.470261,23.241789,2.6701231,3.845974,-10.564404,0,22.205915,28.774788,0.91365689,8.7703066,5.9674439,1.4326271,1.6401743,63.031746,31.229454,17.548323,46.966949,23.174696,12.985279,14.135646,24,6,0,3,0.26548001,-8.5279503,28.145252,0,1,44,0,8,29,5,0,0,5.8888226,-5.8888226,0.047832038,0.059259571,255.21838,157.63025,94.59713,148.48199,37.740047,90.646713,0,45.216946,0,5.6825762,11.365152,41.979801,94.968445,7.5112681,0.72468656,0.20859346,0.14576577,0.27531344,0.79140657,0.12954769,718.19244,206.72418,144.45952,272.84628,784.31451,128.38676,0.5,1,0,0,0,0,1,0,0,0,1,0,991.0387,0,0,0,991.0387,0,23,0,8,0,0,0.49350649,2.5467,85.543587,132.43999,132.4305,291.51376,83.900124,0,0,211.28938,75.473625,113.578,28.26948,200.03517,84.992233,60.15836,16.295441,50.846676,286.763,328.32523,98.752823,282.42999,0.18597351,7.3923173,5.3662014,12.151956,991.0387,1187.7941,119.52744,0,0,28.41288,700.82202,128.70941,161.50725,1060.183,52779,126,402
144.9632,0,0,4,6,12,0,24,0,127,6,18,70,39,207.86172,1.6367065,0,0,49,0,0,57,0,13,8,0,0,0.65027165,-2.7714016,-0.59766859,0.56956309,2.676281,-2.8836341,-0.50111723,0.64904803,2.6549864,-2.4809842,-0.38337791,0.76329368,2.9591563,84.858803,20,0.25974026,24,134,8,77,4,22,0.2857143,102,0,49.527794,39.201923,29.819262,32.984188,33.692932,23.458731,13.922156,17.136343,1,1,0.83074975,39,0,-0.85525984,-0.4620584,0.063806109,2.9233863,-1.170809,-0.36309206,0.12672973,2.9449828,-0.52357078,-0.21925153,0.19305076,3.1886172,24.298698,32.343163,19.338215,3.1107583,4.2904181,-10.553136,0,22.205856,26.416946,0.91424048,8.7713356,5.9643059,1.4303997,1.6455137,56.210152,26.368265,14.336989,40.590298,18.945293,10.265526,10.985644,21,6,0,3,1.538,-8.1837196,25.690546,0,1,44,0,8,22,5,0,0,4.8574305,-4.8574305,0.057418939,0.055700634,271.02689,173.43875,114.89663,17.890114,15.681574,90.646713,0,45.216946,0,5.6825762,11.365152,41.979801,94.968445,0,0.72442418,0.22566195,0.15513054,0.27557579,0.77433807,0.12044524,639.51703,199.21292,136.94824,243.27654,683.58069,106.32829,0.48717949,0.94999999,0,0,0,0,1,0,0,0,1,0,882.79358,0,0,0,882.79358,0,20,0,8,0,0,0.40000001,3.2771001,85.543587,132.43999,99.430832,165.95621,83.900124,0,0,211.28938,113.21043,113.578,25.94718,167.03551,84.992233,60.15836,16.295441,50.846676,324.49982,202.76768,98.752823,254.74001,0.20150624,7.2667866,5.1182094,11.889525,882.79358,1081.7,112.01617,0,0,28.41288,600.0882,128.70941,153.99597,956.078,36854,119,374
151.15038,0,0,4,6,12,0,24,0,133,6,18,72,41,215.17818,1.6178811,0,0,51,0,0,61,0,13,8,0,0,0.63131595,-2.7715292,-0.59766501,0.56956309,2.6766083,-2.8836231,-0.50003755,0.64904803,2.7031367,-2.4812582,-0.38337791,0.76329368,2.9593284,89.231628,22,0.27848101,24,140,8,79,6,24,0.30379745,108,0,50.942009,40.616135,31.233475,34.398403,34.692932,24.458731,14.922156,18.136343,1,1,0.82470608,41,0,-0.8552776,-0.45953199,0.063804872,2.9327374,-1.1708087,-0.36299637,0.12672971,2.958766,-0.53010762,-0.21945174,0.19305076,3.1951547,24.307899,32.507744,19.543751,3.6113365,4.7922397,-11.003932,0,22.205881,27.325722,0.9144299,8.7716732,5.9632835,1.4296757,1.647257,58.156063,27.734375,15.229044,42.401726,20.125551,11.015254,11.852197,21,6,0,3,2.4219999,-8.5872602,26.637152,0,1,44,0,8,24,5,0,0,4.8574457,-4.8574457,0.05741876,0.05570047,302.64386,173.43875,114.89663,17.890114,15.681574,90.646713,0,45.216946,0,5.6825762,11.365152,41.979801,94.968445,0,0.73395264,0.21785937,0.1497667,0.26604739,0.78214061,0.11628069,671.13403,199.21292,136.94824,243.27654,715.19763,106.32829,0.48780489,0.95238096,0,0,0,0,1,0,0,0,1,0,914.41058,0,0,0,914.41058,0,21,0,8,0,0,0.3888889,4.0573001,85.543587,132.43999,99.430832,165.95621,83.900124,0,0,211.28938,150.94725,113.578,26.870581,167.03551,84.992233,60.15836,16.295441,50.846676,362.23663,202.76768,98.752823,254.74001,0.19678535,7.3037806,5.1936917,11.966597,914.41058,1118.755,112.01617,0,0,28.41288,631.7052,128.70941,153.99597,984.13196,41039,121,382
